gameId,trialNum,repNum,tangram,condition,text
Z2WAkYpWiXwuGcdME,14,1,K,2_thick,begging with triangle on back
Z2WAkYpWiXwuGcdME,15,1,B,2_thick,kneeling with arms in air
Z2WAkYpWiXwuGcdME,16,1,L,2_thick,begging but without triangle on back
Z2WAkYpWiXwuGcdME,17,1,D,2_thick,reading letter guy
Z2WAkYpWiXwuGcdME,18,1,E,2_thick,"rabbit with triangle ears, kind of lying down"
Z2WAkYpWiXwuGcdME,19,1,A,2_thick,guy with one foot on ground one foot in air but kind of two heads not the karate kick guy
Z2WAkYpWiXwuGcdME,20,1,F,2_thick,"guy lying sitting down facing left looking kind of sad, head down"
Z2WAkYpWiXwuGcdME,21,1,H,2_thick,limbless guy sat down
Z2WAkYpWiXwuGcdME,22,1,G,2_thick,rabbit with square ear
Z2WAkYpWiXwuGcdME,23,1,I,2_thick,karate kick one
Z2WAkYpWiXwuGcdME,24,2,I,2_thick,karate guy
Z2WAkYpWiXwuGcdME,25,2,H,2_thick,limbless
Z2WAkYpWiXwuGcdME,26,2,G,2_thick,square ear rabbit
Z2WAkYpWiXwuGcdME,27,2,B,2_thick,arms in air kneeling
Z2WAkYpWiXwuGcdME,28,2,C,2_thick,arms in air standing
Z2WAkYpWiXwuGcdME,29,2,D,2_thick,letter
Z2WAkYpWiXwuGcdME,30,2,A,2_thick,two headed guy with one leg in air defined feet haha
Z2WAkYpWiXwuGcdME,31,2,J,2_thick,large rectangular
Z2WAkYpWiXwuGcdME,32,2,F,2_thick,sad sitting
Z2WAkYpWiXwuGcdME,33,2,K,2_thick,begging triangle back
Z2WAkYpWiXwuGcdME,34,2,L,2_thick,begging no triangle
Z2WAkYpWiXwuGcdME,35,2,E,2_thick,triangle bunny
Z2WAkYpWiXwuGcdME,36,3,E,2_thick,triangle bunny
Z2WAkYpWiXwuGcdME,37,3,L,2_thick,beg no triangle
Z2WAkYpWiXwuGcdME,38,3,D,2_thick,letter
Z2WAkYpWiXwuGcdME,39,3,B,2_thick,arms air kneeling
Z2WAkYpWiXwuGcdME,40,3,G,2_thick,square bunny
Z2WAkYpWiXwuGcdME,41,3,A,2_thick,two head guy
Z2WAkYpWiXwuGcdME,42,3,C,2_thick,arm hair standing
Z2WAkYpWiXwuGcdME,43,3,H,2_thick,limbless
Z2WAkYpWiXwuGcdME,44,3,I,2_thick,karate
Z2WAkYpWiXwuGcdME,45,3,K,2_thick,begging triangle
Z2WAkYpWiXwuGcdME,46,3,J,2_thick,large rectangle
Z2WAkYpWiXwuGcdME,47,3,F,2_thick,sad
Z2WAkYpWiXwuGcdME,48,4,E,2_thick,triangle bunny
Z2WAkYpWiXwuGcdME,49,4,J,2_thick,rectangle
Z2WAkYpWiXwuGcdME,50,4,K,2_thick,beg triangle
Z2WAkYpWiXwuGcdME,51,4,A,2_thick,two head
Z2WAkYpWiXwuGcdME,52,4,H,2_thick,limbless
Z2WAkYpWiXwuGcdME,53,4,D,2_thick,letter
Z2WAkYpWiXwuGcdME,54,4,L,2_thick,beg no triangle
Z2WAkYpWiXwuGcdME,55,4,C,2_thick,arm air stand
Z2WAkYpWiXwuGcdME,56,4,F,2_thick,sad
Z2WAkYpWiXwuGcdME,57,4,I,2_thick,karate
Z2WAkYpWiXwuGcdME,58,4,G,2_thick,square bunny
Z2WAkYpWiXwuGcdME,59,4,B,2_thick,arm air kneeling
Z2WAkYpWiXwuGcdME,60,5,B,2_thick,arm air kneel
Z2WAkYpWiXwuGcdME,61,5,H,2_thick,limbles
Z2WAkYpWiXwuGcdME,62,5,A,2_thick,two head
Z2WAkYpWiXwuGcdME,63,5,J,2_thick,rectangle
Z2WAkYpWiXwuGcdME,64,5,F,2_thick,sad
Z2WAkYpWiXwuGcdME,65,5,L,2_thick,beg no triangle
Z2WAkYpWiXwuGcdME,66,5,I,2_thick,karate
Z2WAkYpWiXwuGcdME,67,5,G,2_thick,square bunny
Z2WAkYpWiXwuGcdME,68,5,K,2_thick,beg triangle
Z2WAkYpWiXwuGcdME,69,5,D,2_thick,letter
Z2WAkYpWiXwuGcdME,70,5,E,2_thick,triangle bunny
Z2WAkYpWiXwuGcdME,71,5,C,2_thick,arm hair standing
rSMFkjhskBteiyQMB,0,0,K,4_rotate,"triangle at the bottom, right angled triangle above, 2 rotated squares on top of that They are touching on their points"
rSMFkjhskBteiyQMB,1,0,F,4_rotate,This one looks like a person sat down Their head is a rotated square They look as if they are sad so the head is tilted down 1 knee up no bunny ears
rSMFkjhskBteiyQMB,2,0,H,4_rotate,Looks like a letter 'i' no hand it is just a head and a body more like a baby that has been swaddled in a blanket
rSMFkjhskBteiyQMB,3,0,J,4_rotate,square rotated head The point is touching a straight line and that shape is not a regular shape It looks as if 1 arm is reaching out to the side There appears to be a foot too
rSMFkjhskBteiyQMB,4,0,D,4_rotate,This picture looks like a religious person giving a sermon speech They look as if they are holding a book to one side no their knees are not bent they are straight
rSMFkjhskBteiyQMB,5,0,I,4_rotate,Looks like someone ice skating there arms are out in front of them and they have one leg lifted off the ground yes to 90 degrees
rSMFkjhskBteiyQMB,6,0,B,4_rotate,"Rotated square at the top, a triangle is touching it's point They are touching another triangle this picture looks like an animal sat down"
rSMFkjhskBteiyQMB,7,0,L,4_rotate,This looks like a person giving a speech from a book again but this time with knees bent
rSMFkjhskBteiyQMB,8,0,C,4_rotate,This looks like a person with their arms raised up
rSMFkjhskBteiyQMB,9,0,G,4_rotate,This one has a square on the left ( ear 1 ) and a 4 sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down it connects to a bigger 4 sided shape at the bottom (trapezium ) with a smaller triangle on the right hand side kind of looks like a dog to me
rSMFkjhskBteiyQMB,10,0,A,4_rotate,This one looks like a person dancing They have one foot on the floor and another foot is raised their ears are made from a square shape and then another 4 sided shape
rSMFkjhskBteiyQMB,11,0,E,4_rotate,bunny ears
rSMFkjhskBteiyQMB,12,1,F,4_rotate,man sat down with 1 knee up
rSMFkjhskBteiyQMB,13,1,K,4_rotate,"2 squares at the top, connected at 1 point, the bottom square blends into a triangle squares are directly above each other vertically it's not the bent knee"
rSMFkjhskBteiyQMB,14,1,C,4_rotate,"flailing arm, hugging 2 arms up"
rSMFkjhskBteiyQMB,15,1,G,4_rotate,"looks like a dog, at the top there's a square at the left and a triangle on the right they are connected to another triangle the 3 shapes are connected to a rectangle, connecting to the triangle and a parallelogram"
rSMFkjhskBteiyQMB,16,1,D,4_rotate,speaker no bent knee
rSMFkjhskBteiyQMB,17,1,A,4_rotate,"dancing man, 1 foot up, 1 down, 2 heads"
rSMFkjhskBteiyQMB,18,1,H,4_rotate,swaddled baby
rSMFkjhskBteiyQMB,19,1,I,4_rotate,ice skating man 2 arms ahead 1 leg 90 degrees
rSMFkjhskBteiyQMB,20,1,E,4_rotate,bunny ears
rSMFkjhskBteiyQMB,21,1,J,4_rotate,rotated square touching a straight line feet out pointing to the right the left side of this object is straight all the way except for the head
rSMFkjhskBteiyQMB,22,1,L,4_rotate,speaker with bent knee
rSMFkjhskBteiyQMB,23,1,B,4_rotate,wings man kneeling head facing down
rSMFkjhskBteiyQMB,24,2,I,4_rotate,ice skater
rSMFkjhskBteiyQMB,25,2,D,4_rotate,speaker no bent knee knee
rSMFkjhskBteiyQMB,26,2,A,4_rotate,dancing man
rSMFkjhskBteiyQMB,27,2,L,4_rotate,speaker bent knees
rSMFkjhskBteiyQMB,28,2,B,4_rotate,"wings, man head facing down, kneeling"
rSMFkjhskBteiyQMB,29,2,H,4_rotate,the baby i
rSMFkjhskBteiyQMB,30,2,F,4_rotate,the sad guy sitting down with knees bent up head slightly tilted up
rSMFkjhskBteiyQMB,31,2,G,4_rotate,the one that looks like it's doing the lunge exercise with arms up one leg back one foot in front on the right
rSMFkjhskBteiyQMB,32,2,J,4_rotate,horizontal line one with rotated square head
rSMFkjhskBteiyQMB,33,2,K,4_rotate,looks like the speaker with bent knees but he she is kneeling we'll call it kneeling speaker
rSMFkjhskBteiyQMB,34,2,E,4_rotate,bunny ears
rSMFkjhskBteiyQMB,35,2,C,4_rotate,the one that wants a hug
rSMFkjhskBteiyQMB,36,3,B,4_rotate,"wings kneeling, head tilted down"
rSMFkjhskBteiyQMB,37,3,E,4_rotate,bunny ears
rSMFkjhskBteiyQMB,38,3,G,4_rotate,the one that looks like a dog
rSMFkjhskBteiyQMB,39,3,A,4_rotate,dancing man two heads
rSMFkjhskBteiyQMB,40,3,K,4_rotate,"top has two squares, connected at a point, one under the other The second square looks like its merging into the triangle the last speaker called it a kneeling speaking man - NOT the one with bent knees"
rSMFkjhskBteiyQMB,41,3,H,4_rotate,"baby swaddled, looks like an i"
rSMFkjhskBteiyQMB,42,3,F,4_rotate,"depressed man, sitting down, one knee bent up, head tilted forward"
rSMFkjhskBteiyQMB,43,3,L,4_rotate,"sermon speaker, with bent knees"
rSMFkjhskBteiyQMB,44,3,C,4_rotate,man going in for hug both arms open wide
rSMFkjhskBteiyQMB,45,3,J,4_rotate,"head is rotated square, the left side a straight line"
rSMFkjhskBteiyQMB,46,3,I,4_rotate,ice skating guy
rSMFkjhskBteiyQMB,47,3,D,4_rotate,"man giving a sermon speaking, straight legs"
rSMFkjhskBteiyQMB,48,4,G,4_rotate,dog
rSMFkjhskBteiyQMB,49,4,A,4_rotate,dancing man
rSMFkjhskBteiyQMB,50,4,L,4_rotate,bent speaker
rSMFkjhskBteiyQMB,51,4,C,4_rotate,person trying to hug
rSMFkjhskBteiyQMB,52,4,K,4_rotate,kneeling speaker
rSMFkjhskBteiyQMB,53,4,I,4_rotate,ice skater
rSMFkjhskBteiyQMB,54,4,B,4_rotate,"mouse no, point of square and point of 2 different triangles touches"
rSMFkjhskBteiyQMB,55,4,E,4_rotate,bunny ears
rSMFkjhskBteiyQMB,56,4,F,4_rotate,depressed man bent knee
rSMFkjhskBteiyQMB,57,4,D,4_rotate,speaker straight legs
rSMFkjhskBteiyQMB,58,4,J,4_rotate,square on top of horizontal line
rSMFkjhskBteiyQMB,59,4,H,4_rotate,swaddled baby
rSMFkjhskBteiyQMB,60,5,K,4_rotate,kneeling speaker
rSMFkjhskBteiyQMB,61,5,A,4_rotate,dancing man
rSMFkjhskBteiyQMB,62,5,B,4_rotate,wings
rSMFkjhskBteiyQMB,63,5,F,4_rotate,sad man knee up
rSMFkjhskBteiyQMB,64,5,H,4_rotate,iBaby
rSMFkjhskBteiyQMB,65,5,J,4_rotate,horizontal line man
rSMFkjhskBteiyQMB,66,5,L,4_rotate,bent knee speaker
rSMFkjhskBteiyQMB,67,5,G,4_rotate,dog
rSMFkjhskBteiyQMB,68,5,E,4_rotate,bunny ears
rSMFkjhskBteiyQMB,69,5,I,4_rotate,ice skater
rSMFkjhskBteiyQMB,70,5,C,4_rotate,hug
rSMFkjhskBteiyQMB,71,5,D,4_rotate,speaker straight
x8BXJBHh3RxchPoHv,0,0,F,5_rotate,it's like a man sitting on the ground he is facing to the left of the screen
x8BXJBHh3RxchPoHv,1,0,C,5_rotate,it's like a ghost type figure arms raised leaning to the left slightly
x8BXJBHh3RxchPoHv,2,0,B,5_rotate,like someone kneeling facing to the right of screen arms raised
x8BXJBHh3RxchPoHv,3,0,I,5_rotate,reminds me of a figure skater one leg raised behind them they are facing to the left of screen both arms stretched to the left
x8BXJBHh3RxchPoHv,4,0,E,5_rotate,like a sitting bunny rabbit facing to the right of screen two triangles on the head like ears
x8BXJBHh3RxchPoHv,5,0,J,5_rotate,quite a large block like figure solid on the left hand side yeah kind of one arm to the right at the top
x8BXJBHh3RxchPoHv,6,0,A,5_rotate,this one has dangling legs it reminds me of someone like hanging off the edge of something head is on the right hand side
x8BXJBHh3RxchPoHv,7,0,L,5_rotate,facing to the right knees seem to be bent but not kneeling all the way down could be holding a book or pointing to the right their legs are a kind of zigzag yeah crouching is a good word
x8BXJBHh3RxchPoHv,8,0,K,5_rotate,"ah, maybe this is the similar one to last time kneeling feet up behind hand pointing to the right"
x8BXJBHh3RxchPoHv,9,0,D,5_rotate,facing to the left holding a book or something like that sort of reminds me of someone giving a sermon
x8BXJBHh3RxchPoHv,10,0,H,5_rotate,almost like a swaddled baby slight protrusion of a foot on the right no arms visible
x8BXJBHh3RxchPoHv,11,0,G,5_rotate,this reminds me of the dancer emoji arm and leg out to the right
x8BXJBHh3RxchPoHv,12,1,E,5_rotate,It is the bunny rabbit two triangles for ears
x8BXJBHh3RxchPoHv,13,1,B,5_rotate,Kneeling down with arms spread wide facing right
x8BXJBHh3RxchPoHv,14,1,C,5_rotate,the ghost looking figure leaning to the left
x8BXJBHh3RxchPoHv,15,1,K,5_rotate,kneeling down with arms pointing towards the right full kneeling
x8BXJBHh3RxchPoHv,16,1,H,5_rotate,like the swaddled baby
x8BXJBHh3RxchPoHv,17,1,G,5_rotate,the dance emoji
x8BXJBHh3RxchPoHv,18,1,F,5_rotate,sat down facing left knees up
x8BXJBHh3RxchPoHv,19,1,A,5_rotate,the person hanging off something dangly legs left foot higher than the other
x8BXJBHh3RxchPoHv,20,1,J,5_rotate,head and large body left side of body solid right side with a small arm pointing right
x8BXJBHh3RxchPoHv,21,1,L,5_rotate,crouching down with arms together pointing right
x8BXJBHh3RxchPoHv,22,1,D,5_rotate,person giving a sermon facing left
x8BXJBHh3RxchPoHv,23,1,I,5_rotate,figure skater
x8BXJBHh3RxchPoHv,24,2,C,5_rotate,ghost leaning left
x8BXJBHh3RxchPoHv,25,2,A,5_rotate,person hanging off ledge
x8BXJBHh3RxchPoHv,26,2,E,5_rotate,bunny rabbit
x8BXJBHh3RxchPoHv,27,2,L,5_rotate,crouching facing right
x8BXJBHh3RxchPoHv,28,2,J,5_rotate,blocky body
x8BXJBHh3RxchPoHv,29,2,B,5_rotate,kneeling with arms on each side looking down slightly
x8BXJBHh3RxchPoHv,30,2,K,5_rotate,kneeling facing right
x8BXJBHh3RxchPoHv,31,2,G,5_rotate,dancing emoji
x8BXJBHh3RxchPoHv,32,2,H,5_rotate,baby swaddled
x8BXJBHh3RxchPoHv,33,2,I,5_rotate,figure skater
x8BXJBHh3RxchPoHv,34,2,D,5_rotate,giving sermon facing left
x8BXJBHh3RxchPoHv,35,2,F,5_rotate,sitting down facing left knees up
x8BXJBHh3RxchPoHv,36,3,H,5_rotate,swaddled baby
x8BXJBHh3RxchPoHv,37,3,D,5_rotate,sermon
x8BXJBHh3RxchPoHv,38,3,E,5_rotate,bunny rabbit
x8BXJBHh3RxchPoHv,39,3,A,5_rotate,dangling
x8BXJBHh3RxchPoHv,40,3,J,5_rotate,blocky body arm to the right
x8BXJBHh3RxchPoHv,41,3,B,5_rotate,looking down slightly kneeling on the ground right arm higher than the other no kneeling
x8BXJBHh3RxchPoHv,42,3,K,5_rotate,"kneeling, arms up to the right, feet up"
x8BXJBHh3RxchPoHv,43,3,G,5_rotate,dancer
x8BXJBHh3RxchPoHv,44,3,L,5_rotate,crouching arms up facing right
x8BXJBHh3RxchPoHv,45,3,F,5_rotate,sitting down facing left knees up
x8BXJBHh3RxchPoHv,46,3,I,5_rotate,figure skater
x8BXJBHh3RxchPoHv,47,3,C,5_rotate,ghost
x8BXJBHh3RxchPoHv,48,4,L,5_rotate,crouching
x8BXJBHh3RxchPoHv,49,4,J,5_rotate,blocky
x8BXJBHh3RxchPoHv,50,4,E,5_rotate,bunny
x8BXJBHh3RxchPoHv,51,4,I,5_rotate,skater
x8BXJBHh3RxchPoHv,52,4,G,5_rotate,dancing emoji
x8BXJBHh3RxchPoHv,53,4,D,5_rotate,sermon
x8BXJBHh3RxchPoHv,54,4,B,5_rotate,arms either side facing right
x8BXJBHh3RxchPoHv,55,4,H,5_rotate,swaddled
x8BXJBHh3RxchPoHv,56,4,A,5_rotate,dangling
x8BXJBHh3RxchPoHv,57,4,F,5_rotate,facing left knees up
x8BXJBHh3RxchPoHv,58,4,K,5_rotate,praying right edge of triangle behind
x8BXJBHh3RxchPoHv,59,4,C,5_rotate,ghost
x8BXJBHh3RxchPoHv,60,5,I,5_rotate,skater
x8BXJBHh3RxchPoHv,61,5,B,5_rotate,kneeling both arms out
x8BXJBHh3RxchPoHv,62,5,C,5_rotate,ghost
x8BXJBHh3RxchPoHv,63,5,L,5_rotate,crouching
x8BXJBHh3RxchPoHv,64,5,G,5_rotate,dancer emoji
x8BXJBHh3RxchPoHv,65,5,J,5_rotate,blocky
x8BXJBHh3RxchPoHv,66,5,K,5_rotate,praying person
x8BXJBHh3RxchPoHv,67,5,E,5_rotate,bunny
x8BXJBHh3RxchPoHv,68,5,D,5_rotate,sermon
x8BXJBHh3RxchPoHv,69,5,A,5_rotate,dangling
x8BXJBHh3RxchPoHv,70,5,F,5_rotate,sitting down knees up facing left
x8BXJBHh3RxchPoHv,71,5,H,5_rotate,swaddled
zviCQXNM4xWoYTmoY,0,0,K,no_rotate,"the picture looks like someone kneeling down on the floor and holding their hands out in front of them, feet sticking up behind them, elbows sticking out slightly behind their back yeah like a diamond"
zviCQXNM4xWoYTmoY,1,0,B,no_rotate,"I guess it looks like a dog sitting down, with a big pointy face, a diamond on it's head and a triangle on the back of it's head Hard to describe the main body isn't a clear shape, but the diamond and triangle on the top are clear"
zviCQXNM4xWoYTmoY,2,0,J,no_rotate,okay it has a straight left edge and a diamond on the top sort of like half a candle
zviCQXNM4xWoYTmoY,3,0,C,no_rotate,person leaning backwards with arms in the air
zviCQXNM4xWoYTmoY,4,0,L,no_rotate,"person bending their knees and holding hands out in front of them diamond head just bending knees, not kneeling down"
zviCQXNM4xWoYTmoY,5,0,E,no_rotate,two triangles on the head body is triangle body looks like a mountain
zviCQXNM4xWoYTmoY,6,0,G,no_rotate,"erm like lots of weird shapes Doesn't look like anything flat base bottom left, diamond near the top, small triangle bottom right"
zviCQXNM4xWoYTmoY,7,0,A,no_rotate,"like a person walking lifting one foot up, leaning head back a bit, holding a cloth in front of them lifting the foot up in front of them not behind"
zviCQXNM4xWoYTmoY,8,0,H,no_rotate,boring shape just one big shape and a diamond on top Like the candle one but not a flat top under the diamond yeah sticks out a bit
zviCQXNM4xWoYTmoY,9,0,D,no_rotate,like a priest holding hands out little feet sticking out at the bottom yeah facing left
zviCQXNM4xWoYTmoY,10,0,F,no_rotate,"person sitting down with legs out in front of them, facing left, head hanging forwards a bit"
zviCQXNM4xWoYTmoY,11,0,I,no_rotate,like an ice skater with two triangles sticking out to the left and a tiny one at the right
zviCQXNM4xWoYTmoY,12,1,E,no_rotate,the one with two triangles on the top
zviCQXNM4xWoYTmoY,13,1,F,no_rotate,person sitting with legs out bent to the left again
zviCQXNM4xWoYTmoY,14,1,G,no_rotate,the weird shapes again that doesn't look like anything small triangle in bottom right yeah flat bottom to the left
zviCQXNM4xWoYTmoY,15,1,B,no_rotate,"diamond and triangle near the top, the rest is one big shape"
zviCQXNM4xWoYTmoY,16,1,K,no_rotate,"person kneeling on the floor with feet sticking up behind them, arms out in front Facing right think it was the first one we did"
zviCQXNM4xWoYTmoY,17,1,C,no_rotate,leaning backwards with arms up
zviCQXNM4xWoYTmoY,18,1,L,no_rotate,"bending knees, facing right, arms out in front"
zviCQXNM4xWoYTmoY,19,1,D,no_rotate,priest facing left arms out
zviCQXNM4xWoYTmoY,20,1,J,no_rotate,"candle one flat edge on left and top, diamond on top"
zviCQXNM4xWoYTmoY,21,1,H,no_rotate,"the one that one person thought was the candle one haha one big shape, diamond bit at the top, small triangle sticking out bottom right"
zviCQXNM4xWoYTmoY,22,1,A,no_rotate,"person facing left lifting foot up in front of them, leaning head back"
zviCQXNM4xWoYTmoY,23,1,I,no_rotate,ice skater with leg out behind
zviCQXNM4xWoYTmoY,24,2,K,no_rotate,"first one again kneeling on floor, feet sticking up behind, facing right, arms out in front"
zviCQXNM4xWoYTmoY,25,2,G,no_rotate,weird shapes one with small triangle bottom right and flat base diamond top left
zviCQXNM4xWoYTmoY,26,2,C,no_rotate,leaning back arms up
zviCQXNM4xWoYTmoY,27,2,D,no_rotate,priest
zviCQXNM4xWoYTmoY,28,2,A,no_rotate,"lifting foot up in front, holding cloth"
zviCQXNM4xWoYTmoY,29,2,I,no_rotate,ice skater
zviCQXNM4xWoYTmoY,30,2,E,no_rotate,bunny one with two triangles at the top
zviCQXNM4xWoYTmoY,31,2,H,no_rotate,"the one that isn't the candle one one big shape and diamond at the top, triangle bottom right"
zviCQXNM4xWoYTmoY,32,2,B,no_rotate,dog diamond and triangle at the top
zviCQXNM4xWoYTmoY,33,2,F,no_rotate,person sitting facing left with legs out bent in front of them
zviCQXNM4xWoYTmoY,34,2,L,no_rotate,"bending knees and holding hands out, facing right"
zviCQXNM4xWoYTmoY,35,2,J,no_rotate,candle
zviCQXNM4xWoYTmoY,36,3,I,no_rotate,ice skater
zviCQXNM4xWoYTmoY,37,3,B,no_rotate,dog
zviCQXNM4xWoYTmoY,38,3,L,no_rotate,bending knees hands out again
zviCQXNM4xWoYTmoY,39,3,C,no_rotate,leaning back arms up
zviCQXNM4xWoYTmoY,40,3,K,no_rotate,"kneeling on floor, feet sticking up behind, facing right, arms out in front"
zviCQXNM4xWoYTmoY,41,3,F,no_rotate,legs out bent in front facing left
zviCQXNM4xWoYTmoY,42,3,G,no_rotate,weird shapes one with small triangle bottom right and flat base
zviCQXNM4xWoYTmoY,43,3,D,no_rotate,priest
zviCQXNM4xWoYTmoY,44,3,J,no_rotate,candle
zviCQXNM4xWoYTmoY,45,3,A,no_rotate,lifting foot up holding cloth
zviCQXNM4xWoYTmoY,46,3,E,no_rotate,bunny
zviCQXNM4xWoYTmoY,47,3,H,no_rotate,not the candle
zviCQXNM4xWoYTmoY,48,4,C,no_rotate,leaning back arms up
zviCQXNM4xWoYTmoY,49,4,B,no_rotate,dog
zviCQXNM4xWoYTmoY,50,4,E,no_rotate,bunny
zviCQXNM4xWoYTmoY,51,4,F,no_rotate,legs out bent in front sitting
zviCQXNM4xWoYTmoY,52,4,I,no_rotate,ice skater
zviCQXNM4xWoYTmoY,53,4,G,no_rotate,weird shapes one
zviCQXNM4xWoYTmoY,54,4,A,no_rotate,lifting foot up holding cloth
zviCQXNM4xWoYTmoY,55,4,H,no_rotate,not the candle
zviCQXNM4xWoYTmoY,56,4,L,no_rotate,bending knees arms out
zviCQXNM4xWoYTmoY,57,4,D,no_rotate,priest
zviCQXNM4xWoYTmoY,58,4,K,no_rotate,"kneeling on floor, feet sticking up behind arms out"
zviCQXNM4xWoYTmoY,59,4,J,no_rotate,candle
zviCQXNM4xWoYTmoY,60,5,K,no_rotate,kneeling on floor feet sticking up behind
zviCQXNM4xWoYTmoY,61,5,A,no_rotate,lifting foot up holding cloth
zviCQXNM4xWoYTmoY,62,5,D,no_rotate,priest
zviCQXNM4xWoYTmoY,63,5,F,no_rotate,sitting with legs bent out in front
zviCQXNM4xWoYTmoY,64,5,B,no_rotate,dog
zviCQXNM4xWoYTmoY,65,5,G,no_rotate,weird shapes one
zviCQXNM4xWoYTmoY,66,5,H,no_rotate,not the candle
zviCQXNM4xWoYTmoY,67,5,J,no_rotate,candle
zviCQXNM4xWoYTmoY,68,5,E,no_rotate,bunny
zviCQXNM4xWoYTmoY,69,5,I,no_rotate,ice skater
zviCQXNM4xWoYTmoY,70,5,L,no_rotate,bending knees
zviCQXNM4xWoYTmoY,71,5,C,no_rotate,leaning back arms up
